window_id,has_start,start_idx,start_norm,has_end,end_idx,end_norm
1551,1,136,0.6126126126126126,1,121,0.545045045045045
1552,1,116,0.5225225225225225,1,101,0.45495495495495497
1553,1,96,0.43243243243243246,1,81,0.36486486486486486
1554,1,76,0.34234234234234234,1,61,0.2747747747747748
1555,1,56,0.25225225225225223,1,41,0.18468468468468469
1556,1,36,0.16216216216216217,1,21,0.0945945945945946
1557,1,16,0.07207207207207207,1,1,0.0045045045045045045
1558,0,-1,-1.0,1,208,0.9369369369369369
1559,1,203,0.9144144144144144,1,188,0.8468468468468469
1560,1,183,0.8243243243243243,1,168,0.7567567567567568
1561,1,163,0.7342342342342343,1,148,0.6666666666666666
1562,1,143,0.6441441441441441,1,128,0.5765765765765766
1563,1,123,0.5540540540540541,1,108,0.4864864864864865
1564,1,103,0.46396396396396394,1,88,0.3963963963963964
1565,1,83,0.3738738738738739,1,68,0.3063063063063063
1566,1,63,0.28378378378378377,1,48,0.21621621621621623
1567,1,43,0.19369369369369369,1,28,0.12612612612612611
1568,1,28,0.12612612612612611,0,-1,-1.0
1569,1,8,0.036036036036036036,0,-1,-1.0
1570,0,-1,-1.0,1,211,0.9504504504504504
1571,1,206,0.9279279279279279,1,191,0.8603603603603603
1572,1,186,0.8378378378378378,1,171,0.7702702702702703
1573,1,166,0.7477477477477478,1,151,0.6801801801801802
1574,1,146,0.6576576576576577,1,131,0.5900900900900901
1575,1,126,0.5675675675675675,1,111,0.5
1576,1,106,0.4774774774774775,1,91,0.4099099099099099
1577,1,86,0.38738738738738737,1,71,0.31981981981981983
1578,1,66,0.2972972972972973,1,51,0.22972972972972974
1579,1,46,0.2072072072072072,1,31,0.13963963963963963
1580,1,26,0.11711711711711711,1,11,0.04954954954954955
1581,1,6,0.02702702702702703,0,-1,-1.0
1582,0,-1,-1.0,0,-1,-1.0
1583,0,-1,-1.0,0,-1,-1.0
1584,0,-1,-1.0,0,-1,-1.0
1585,0,-1,-1.0,1,215,0.9684684684684685
1586,1,210,0.9459459459459459,1,195,0.8783783783783784
1587,1,190,0.8558558558558559,1,175,0.7882882882882883
1588,1,170,0.7657657657657657,1,155,0.6981981981981982
1589,1,150,0.6756756756756757,1,135,0.6081081081081081
1590,1,130,0.5855855855855856,1,115,0.5180180180180181
1591,1,110,0.4954954954954955,1,95,0.42792792792792794
1592,1,90,0.40540540540540543,1,75,0.33783783783783783
1593,1,70,0.3153153153153153,1,55,0.24774774774774774
1594,1,50,0.22522522522522523,1,35,0.15765765765765766
1595,1,30,0.13513513513513514,1,15,0.06756756756756757
1596,1,10,0.04504504504504504,0,-1,-1.0
1597,0,-1,-1.0,0,-1,-1.0
1598,0,-1,-1.0,0,-1,-1.0
1599,0,-1,-1.0,0,-1,-1.0
1600,0,-1,-1.0,0,-1,-1.0
1601,0,-1,-1.0,1,222,1.0
1602,0,-1,-1.0,1,202,0.9099099099099099
1603,1,76,0.34234234234234234,0,-1,-1.0
1604,1,56,0.25225225225225223,0,-1,-1.0
1605,1,36,0.16216216216216217,0,-1,-1.0
1606,1,16,0.07207207207207207,0,-1,-1.0
1607,0,-1,-1.0,0,-1,-1.0
1608,0,-1,-1.0,0,-1,-1.0
1609,0,-1,-1.0,0,-1,-1.0
1610,0,-1,-1.0,0,-1,-1.0
1611,0,-1,-1.0,0,-1,-1.0
1612,0,-1,-1.0,1,210,0.9459459459459459
1613,0,-1,-1.0,1,190,0.8558558558558559
1614,1,209,0.9414414414414415,1,170,0.7657657657657657
1615,1,189,0.8513513513513513,1,150,0.6756756756756757
1616,1,169,0.7612612612612613,1,130,0.5855855855855856
1617,1,149,0.6711711711711712,1,110,0.4954954954954955
1618,1,129,0.581081081081081,1,90,0.40540540540540543
1619,1,109,0.49099099099099097,1,70,0.3153153153153153
1620,1,89,0.4009009009009009,1,50,0.22522522522522523
1621,1,69,0.3108108108108108,1,30,0.13513513513513514
1622,1,49,0.22072072072072071,1,10,0.04504504504504504
1623,1,29,0.13063063063063063,0,-1,-1.0
1624,1,9,0.04054054054054054,1,203,0.9144144144144144
1625,1,222,1.0,1,183,0.8243243243243243
1626,1,202,0.9099099099099099,1,163,0.7342342342342343
1627,1,182,0.8198198198198198,1,143,0.6441441441441441
1628,1,162,0.7297297297297297,1,123,0.5540540540540541
1629,1,142,0.6396396396396397,1,103,0.46396396396396394
1630,1,122,0.5495495495495496,1,83,0.3738738738738739
1631,1,102,0.4594594594594595,1,63,0.28378378378378377
1632,1,82,0.36936936936936937,1,43,0.19369369369369369
1633,1,62,0.27927927927927926,1,23,0.1036036036036036
1634,1,42,0.1891891891891892,1,3,0.013513513513513514
1635,1,22,0.0990990990990991,1,192,0.8648648648648649
1636,1,2,0.009009009009009009,1,172,0.7747747747747747
1637,1,191,0.8603603603603603,1,152,0.6846846846846847
1638,1,171,0.7702702702702703,1,132,0.5945945945945946
1639,1,151,0.6801801801801802,1,112,0.5045045045045045
1640,1,131,0.5900900900900901,1,92,0.4144144144144144
1641,1,111,0.5,1,72,0.32432432432432434
1642,1,91,0.4099099099099099,1,52,0.23423423423423423
1643,1,71,0.31981981981981983,1,32,0.14414414414414414
1644,1,51,0.22972972972972974,1,12,0.05405405405405406
1645,1,31,0.13963963963963963,0,-1,-1.0
1646,1,11,0.04954954954954955,0,-1,-1.0
1647,0,-1,-1.0,1,218,0.9819819819819819
1648,1,48,0.21621621621621623,0,-1,-1.0
1649,1,28,0.12612612612612611,1,217,0.9774774774774775
1650,1,8,0.036036036036036036,1,197,0.8873873873873874
1651,1,202,0.9099099099099099,1,177,0.7972972972972973
1652,1,182,0.8198198198198198,1,157,0.7072072072072072
1653,1,162,0.7297297297297297,1,137,0.6171171171171171
1654,1,142,0.6396396396396397,1,117,0.527027027027027
1655,1,122,0.5495495495495496,1,97,0.4369369369369369
1656,1,102,0.4594594594594595,1,77,0.34684684684684686
1657,1,82,0.36936936936936937,1,57,0.25675675675675674
1658,1,62,0.27927927927927926,1,37,0.16666666666666666
1659,1,42,0.1891891891891892,1,17,0.07657657657657657
1660,1,22,0.0990990990990991,0,-1,-1.0
1661,1,2,0.009009009009009009,0,-1,-1.0
1662,0,-1,-1.0,1,210,0.9459459459459459
1663,1,215,0.9684684684684685,1,190,0.8558558558558559
1664,1,195,0.8783783783783784,1,170,0.7657657657657657
1665,1,175,0.7882882882882883,1,150,0.6756756756756757
1666,1,155,0.6981981981981982,1,130,0.5855855855855856
1667,1,135,0.6081081081081081,1,110,0.4954954954954955
1668,1,115,0.5180180180180181,1,90,0.40540540540540543
1669,1,95,0.42792792792792794,1,70,0.3153153153153153
1670,1,75,0.33783783783783783,1,50,0.22522522522522523
1671,1,55,0.24774774774774774,1,30,0.13513513513513514
1672,1,35,0.15765765765765766,1,10,0.04504504504504504
1673,1,30,0.13513513513513514,1,183,0.8243243243243243
1674,1,10,0.04504504504504504,1,163,0.7342342342342343
1675,1,159,0.7162162162162162,1,143,0.6441441441441441
1676,1,139,0.6261261261261262,1,123,0.5540540540540541
1677,1,119,0.536036036036036,1,103,0.46396396396396394
1678,1,99,0.44594594594594594,1,83,0.3738738738738739
1679,1,79,0.35585585585585583,1,63,0.28378378378378377
1680,1,59,0.26576576576576577,1,43,0.19369369369369369
1681,1,39,0.17567567567567569,1,23,0.1036036036036036
1682,1,19,0.08558558558558559,1,3,0.013513513513513514
1683,1,164,0.7387387387387387,1,148,0.6666666666666666
1684,1,144,0.6486486486486487,1,128,0.5765765765765766
1685,1,124,0.5585585585585585,1,108,0.4864864864864865
1686,1,104,0.46846846846846846,1,88,0.3963963963963964
1687,1,84,0.3783783783783784,1,68,0.3063063063063063
1688,1,64,0.2882882882882883,1,48,0.21621621621621623
1689,1,44,0.1981981981981982,1,28,0.12612612612612611
1690,1,24,0.10810810810810811,1,8,0.036036036036036036
1691,1,4,0.018018018018018018,0,-1,-1.0
1692,0,-1,-1.0,0,-1,-1.0
1693,0,-1,-1.0,1,217,0.9774774774774775
1694,1,46,0.2072072072072072,0,-1,-1.0
1695,1,26,0.11711711711711711,0,-1,-1.0
1696,1,6,0.02702702702702703,0,-1,-1.0
1697,0,-1,-1.0,0,-1,-1.0
1698,0,-1,-1.0,0,-1,-1.0
1699,0,-1,-1.0,0,-1,-1.0
1700,0,-1,-1.0,1,210,0.9459459459459459
1701,1,214,0.963963963963964,1,190,0.8558558558558559
1702,1,194,0.8738738738738738,1,170,0.7657657657657657
1703,1,174,0.7837837837837838,1,150,0.6756756756756757
1704,1,154,0.6936936936936937,1,130,0.5855855855855856
1705,1,134,0.6036036036036037,1,110,0.4954954954954955
1706,1,114,0.5135135135135135,1,90,0.40540540540540543
1707,1,94,0.42342342342342343,1,70,0.3153153153153153
1708,1,74,0.3333333333333333,1,50,0.22522522522522523
1709,1,54,0.24324324324324326,1,30,0.13513513513513514
1710,1,34,0.15315315315315314,1,10,0.04504504504504504
1711,1,14,0.06306306306306306,0,-1,-1.0
1712,0,-1,-1.0,1,216,0.972972972972973
1713,1,220,0.990990990990991,1,196,0.8828828828828829
1714,1,200,0.9009009009009009,1,176,0.7927927927927928
1715,1,180,0.8108108108108109,1,156,0.7027027027027027
1716,1,160,0.7207207207207207,1,136,0.6126126126126126
1717,1,140,0.6306306306306306,1,116,0.5225225225225225
1718,1,120,0.5405405405405406,1,96,0.43243243243243246
1719,1,100,0.45045045045045046,1,76,0.34234234234234234
1720,1,80,0.36036036036036034,1,56,0.25225225225225223
1721,1,60,0.2702702702702703,1,36,0.16216216216216217
1722,1,40,0.18018018018018017,1,16,0.07207207207207207
1723,1,20,0.09009009009009009,0,-1,-1.0
1724,1,0,0.0,0,-1,-1.0
1725,0,-1,-1.0,0,-1,-1.0
1726,0,-1,-1.0,0,-1,-1.0
1727,1,80,0.36036036036036034,0,-1,-1.0
1728,1,60,0.2702702702702703,0,-1,-1.0
1729,1,40,0.18018018018018017,0,-1,-1.0
1730,1,20,0.09009009009009009,0,-1,-1.0
1731,1,0,0.0,0,-1,-1.0
1732,0,-1,-1.0,0,-1,-1.0
1733,0,-1,-1.0,1,205,0.9234234234234234
1734,0,-1,-1.0,1,185,0.8333333333333334
1735,1,206,0.9279279279279279,1,165,0.7432432432432432
1736,1,186,0.8378378378378378,1,145,0.6531531531531531
1737,1,166,0.7477477477477478,1,125,0.5630630630630631
1738,1,146,0.6576576576576577,1,105,0.47297297297297297
1739,1,126,0.5675675675675675,1,85,0.38288288288288286
1740,1,106,0.4774774774774775,1,65,0.2927927927927928
1741,1,86,0.38738738738738737,1,45,0.20270270270270271
1742,1,66,0.2972972972972973,1,25,0.11261261261261261
1743,1,46,0.2072072072072072,1,5,0.02252252252252252
1744,1,26,0.11711711711711711,0,-1,-1.0
1745,1,6,0.02702702702702703,0,-1,-1.0
1746,0,-1,-1.0,0,-1,-1.0
1747,0,-1,-1.0,0,-1,-1.0
1748,0,-1,-1.0,1,210,0.9459459459459459
1749,0,-1,-1.0,1,190,0.8558558558558559
1750,1,211,0.9504504504504504,1,170,0.7657657657657657
1751,1,191,0.8603603603603603,1,150,0.6756756756756757
1752,1,171,0.7702702702702703,1,130,0.5855855855855856
1753,1,151,0.6801801801801802,1,110,0.4954954954954955
1754,1,131,0.5900900900900901,1,90,0.40540540540540543
1755,1,111,0.5,1,70,0.3153153153153153
1756,1,91,0.4099099099099099,1,50,0.22522522522522523
1757,1,71,0.31981981981981983,1,30,0.13513513513513514
1758,1,51,0.22972972972972974,1,10,0.04504504504504504
1759,1,31,0.13963963963963963,0,-1,-1.0
1760,1,11,0.04954954954954955,0,-1,-1.0
1761,0,-1,-1.0,0,-1,-1.0
1762,0,-1,-1.0,0,-1,-1.0
1763,1,72,0.32432432432432434,0,-1,-1.0
1764,1,52,0.23423423423423423,0,-1,-1.0
1765,1,32,0.14414414414414414,0,-1,-1.0
1766,1,12,0.05405405405405406,0,-1,-1.0
1767,0,-1,-1.0,0,-1,-1.0
1768,0,-1,-1.0,0,-1,-1.0
1769,0,-1,-1.0,0,-1,-1.0
1770,0,-1,-1.0,1,203,0.9144144144144144
1771,1,220,0.990990990990991,1,183,0.8243243243243243
1772,1,200,0.9009009009009009,1,163,0.7342342342342343
1773,1,180,0.8108108108108109,1,143,0.6441441441441441
1774,1,160,0.7207207207207207,1,123,0.5540540540540541
1775,1,140,0.6306306306306306,1,103,0.46396396396396394
1776,1,120,0.5405405405405406,1,83,0.3738738738738739
1777,1,100,0.45045045045045046,1,63,0.28378378378378377
1778,1,80,0.36036036036036034,1,43,0.19369369369369369
1779,1,60,0.2702702702702703,1,23,0.1036036036036036
1780,1,40,0.18018018018018017,1,3,0.013513513513513514
1781,1,20,0.09009009009009009,1,218,0.9819819819819819
1782,1,0,0.0,1,198,0.8918918918918919
1783,1,215,0.9684684684684685,1,178,0.8018018018018018
1784,1,195,0.8783783783783784,1,158,0.7117117117117117
1785,1,175,0.7882882882882883,1,138,0.6216216216216216
1786,1,155,0.6981981981981982,1,118,0.5315315315315315
1787,1,135,0.6081081081081081,1,98,0.44144144144144143
1788,1,115,0.5180180180180181,1,78,0.35135135135135137
1789,1,95,0.42792792792792794,1,58,0.26126126126126126
1790,1,75,0.33783783783783783,1,38,0.17117117117117117
1791,1,55,0.24774774774774774,1,18,0.08108108108108109
1792,1,35,0.15765765765765766,0,-1,-1.0
1793,1,15,0.06756756756756757,0,-1,-1.0
1794,0,-1,-1.0,0,-1,-1.0
1795,0,-1,-1.0,1,214,0.963963963963964
1796,0,-1,-1.0,1,194,0.8738738738738738
1797,1,211,0.9504504504504504,1,174,0.7837837837837838
1798,1,191,0.8603603603603603,1,154,0.6936936936936937
1799,1,171,0.7702702702702703,1,134,0.6036036036036037
1800,1,151,0.6801801801801802,1,114,0.5135135135135135
1801,1,131,0.5900900900900901,1,94,0.42342342342342343
1802,1,111,0.5,1,74,0.3333333333333333
1803,1,91,0.4099099099099099,1,54,0.24324324324324326
1804,1,71,0.31981981981981983,1,34,0.15315315315315314
1805,1,51,0.22972972972972974,1,14,0.06306306306306306
1806,1,24,0.10810810810810811,0,-1,-1.0
1807,1,4,0.018018018018018018,0,-1,-1.0
1808,0,-1,-1.0,0,-1,-1.0
1809,0,-1,-1.0,0,-1,-1.0
1810,0,-1,-1.0,0,-1,-1.0
1811,0,-1,-1.0,1,219,0.9864864864864865
1812,1,212,0.954954954954955,1,199,0.8963963963963963
1813,1,192,0.8648648648648649,1,179,0.8063063063063063
1814,1,172,0.7747747747747747,1,159,0.7162162162162162
1815,1,152,0.6846846846846847,1,139,0.6261261261261262
1816,1,132,0.5945945945945946,1,119,0.536036036036036
1817,1,112,0.5045045045045045,1,99,0.44594594594594594
1818,1,92,0.4144144144144144,1,79,0.35585585585585583
1819,1,72,0.32432432432432434,1,59,0.26576576576576577
1820,1,52,0.23423423423423423,1,39,0.17567567567567569
1821,1,32,0.14414414414414414,1,19,0.08558558558558559
1822,1,12,0.05405405405405406,1,209,0.9414414414414415
1823,1,202,0.9099099099099099,1,189,0.8513513513513513
1824,1,182,0.8198198198198198,1,169,0.7612612612612613
1825,1,162,0.7297297297297297,1,149,0.6711711711711712
1826,1,142,0.6396396396396397,1,129,0.581081081081081
1827,1,122,0.5495495495495496,1,109,0.49099099099099097
1828,1,102,0.4594594594594595,1,89,0.4009009009009009
1829,1,82,0.36936936936936937,1,69,0.3108108108108108
1830,1,62,0.27927927927927926,1,49,0.22072072072072071
1831,1,42,0.1891891891891892,1,29,0.13063063063063063
1832,1,22,0.0990990990990991,1,9,0.04054054054054054
1833,1,2,0.009009009009009009,1,163,0.7342342342342343
1834,1,156,0.7027027027027027,1,143,0.6441441441441441
1835,1,136,0.6126126126126126,1,123,0.5540540540540541
1836,1,116,0.5225225225225225,1,103,0.46396396396396394
1837,1,96,0.43243243243243246,1,83,0.3738738738738739
1838,1,76,0.34234234234234234,1,63,0.28378378378378377
1839,1,56,0.25225225225225223,1,43,0.19369369369369369
1840,1,36,0.16216216216216217,1,23,0.1036036036036036
1841,1,16,0.07207207207207207,1,3,0.013513513513513514
1842,0,-1,-1.0,1,221,0.9954954954954955
1843,1,44,0.1981981981981982,0,-1,-1.0
1844,1,24,0.10810810810810811,0,-1,-1.0
1845,1,4,0.018018018018018018,0,-1,-1.0
1846,0,-1,-1.0,0,-1,-1.0
1847,0,-1,-1.0,0,-1,-1.0
1848,0,-1,-1.0,0,-1,-1.0
1849,0,-1,-1.0,1,219,0.9864864864864865
1850,1,222,1.0,1,199,0.8963963963963963
1851,1,202,0.9099099099099099,1,179,0.8063063063063063
1852,1,182,0.8198198198198198,1,159,0.7162162162162162
1853,1,162,0.7297297297297297,1,139,0.6261261261261262
1854,1,142,0.6396396396396397,1,119,0.536036036036036
1855,1,122,0.5495495495495496,1,99,0.44594594594594594
1856,1,102,0.4594594594594595,1,79,0.35585585585585583
1857,1,82,0.36936936936936937,1,59,0.26576576576576577
1858,1,62,0.27927927927927926,1,39,0.17567567567567569
1859,1,42,0.1891891891891892,1,19,0.08558558558558559
1860,1,22,0.0990990990990991,0,-1,-1.0
1861,1,2,0.009009009009009009,1,213,0.9594594594594594
1862,1,216,0.972972972972973,1,193,0.8693693693693694
1863,1,196,0.8828828828828829,1,173,0.7792792792792793
1864,1,176,0.7927927927927928,1,153,0.6891891891891891
1865,1,156,0.7027027027027027,1,133,0.5990990990990991
1866,1,136,0.6126126126126126,1,113,0.509009009009009
1867,1,116,0.5225225225225225,1,93,0.4189189189189189
1868,1,96,0.43243243243243246,1,73,0.32882882882882886
1869,1,76,0.34234234234234234,1,53,0.23873873873873874
1870,1,56,0.25225225225225223,1,33,0.14864864864864866
1871,1,36,0.16216216216216217,1,13,0.05855855855855856
1872,1,16,0.07207207207207207,0,-1,-1.0
1873,0,-1,-1.0,0,-1,-1.0
1874,0,-1,-1.0,0,-1,-1.0
1875,0,-1,-1.0,0,-1,-1.0
1876,0,-1,-1.0,1,211,0.9504504504504504
1877,0,-1,-1.0,1,191,0.8603603603603603
1878,1,74,0.3333333333333333,0,-1,-1.0
1879,1,54,0.24324324324324326,0,-1,-1.0
1880,1,34,0.15315315315315314,1,216,0.972972972972973
1881,1,14,0.06306306306306306,1,196,0.8828828828828829
1882,1,214,0.963963963963964,1,176,0.7927927927927928
1883,1,194,0.8738738738738738,1,156,0.7027027027027027
1884,1,174,0.7837837837837838,1,136,0.6126126126126126
1885,1,154,0.6936936936936937,1,116,0.5225225225225225
1886,1,134,0.6036036036036037,1,96,0.43243243243243246
1887,1,114,0.5135135135135135,1,76,0.34234234234234234
1888,1,94,0.42342342342342343,1,56,0.25225225225225223
1889,1,74,0.3333333333333333,1,36,0.16216216216216217
1890,1,54,0.24324324324324326,1,16,0.07207207207207207
1891,1,34,0.15315315315315314,0,-1,-1.0
1892,1,14,0.06306306306306306,0,-1,-1.0
1893,0,-1,-1.0,0,-1,-1.0
1894,0,-1,-1.0,1,213,0.9594594594594594
1895,0,-1,-1.0,1,193,0.8693693693693694
1896,1,211,0.9504504504504504,1,173,0.7792792792792793
1897,1,191,0.8603603603603603,1,153,0.6891891891891891
1898,1,171,0.7702702702702703,1,133,0.5990990990990991
1899,1,151,0.6801801801801802,1,113,0.509009009009009
1900,1,131,0.5900900900900901,1,93,0.4189189189189189
1901,1,111,0.5,1,73,0.32882882882882886
1902,1,91,0.4099099099099099,1,53,0.23873873873873874
1903,1,71,0.31981981981981983,1,33,0.14864864864864866
1904,1,51,0.22972972972972974,1,13,0.05855855855855856
1905,1,31,0.13963963963963963,1,197,0.8873873873873874
1906,1,11,0.04954954954954955,1,177,0.7972972972972973
1907,1,195,0.8783783783783784,1,157,0.7072072072072072
1908,1,175,0.7882882882882883,1,137,0.6171171171171171
1909,1,155,0.6981981981981982,1,117,0.527027027027027
1910,1,135,0.6081081081081081,1,97,0.4369369369369369
1911,1,115,0.5180180180180181,1,77,0.34684684684684686
1912,1,95,0.42792792792792794,1,57,0.25675675675675674
1913,1,75,0.33783783783783783,1,37,0.16666666666666666
1914,1,44,0.1981981981981982,0,-1,-1.0
1915,1,24,0.10810810810810811,0,-1,-1.0
1916,1,4,0.018018018018018018,1,213,0.9594594594594594
1917,1,216,0.972972972972973,1,193,0.8693693693693694
1918,1,196,0.8828828828828829,1,173,0.7792792792792793
1919,1,176,0.7927927927927928,1,153,0.6891891891891891
1920,1,156,0.7027027027027027,1,133,0.5990990990990991
1921,1,136,0.6126126126126126,1,113,0.509009009009009
1922,1,116,0.5225225225225225,1,93,0.4189189189189189
1923,1,96,0.43243243243243246,1,73,0.32882882882882886
1924,1,76,0.34234234234234234,1,53,0.23873873873873874
1925,1,56,0.25225225225225223,1,33,0.14864864864864866
1926,1,36,0.16216216216216217,1,13,0.05855855855855856
1927,1,16,0.07207207207207207,1,188,0.8468468468468469
1928,1,191,0.8603603603603603,1,168,0.7567567567567568
1929,1,171,0.7702702702702703,1,148,0.6666666666666666
1930,1,151,0.6801801801801802,1,128,0.5765765765765766
1931,1,131,0.5900900900900901,1,108,0.4864864864864865
1932,1,111,0.5,1,88,0.3963963963963964
1933,1,91,0.4099099099099099,1,68,0.3063063063063063
1934,1,71,0.31981981981981983,1,48,0.21621621621621623
1935,1,51,0.22972972972972974,1,28,0.12612612612612611
1936,1,31,0.13963963963963963,1,8,0.036036036036036036
1937,1,11,0.04954954954954955,0,-1,-1.0
1938,0,-1,-1.0,0,-1,-1.0
1939,0,-1,-1.0,0,-1,-1.0
1940,0,-1,-1.0,0,-1,-1.0
1941,0,-1,-1.0,1,215,0.9684684684684685
1942,0,-1,-1.0,1,195,0.8783783783783784
1943,1,44,0.1981981981981982,1,204,0.918918918918919
1944,1,24,0.10810810810810811,1,184,0.8288288288288288
1945,1,4,0.018018018018018018,1,164,0.7387387387387387
1946,1,167,0.7522522522522522,1,144,0.6486486486486487
1947,1,147,0.6621621621621622,1,124,0.5585585585585585
1948,1,127,0.5720720720720721,1,104,0.46846846846846846
1949,1,107,0.481981981981982,1,84,0.3783783783783784
1950,1,87,0.3918918918918919,1,64,0.2882882882882883
1951,1,67,0.30180180180180183,1,44,0.1981981981981982
1952,1,47,0.21171171171171171,1,24,0.10810810810810811
1953,1,27,0.12162162162162163,1,4,0.018018018018018018
1954,1,7,0.03153153153153153,0,-1,-1.0
1955,0,-1,-1.0,0,-1,-1.0
1956,0,-1,-1.0,0,-1,-1.0
1957,0,-1,-1.0,1,211,0.9504504504504504
1958,1,214,0.963963963963964,1,191,0.8603603603603603
1959,1,194,0.8738738738738738,1,171,0.7702702702702703
1960,1,174,0.7837837837837838,1,151,0.6801801801801802
1961,1,154,0.6936936936936937,1,131,0.5900900900900901
1962,1,134,0.6036036036036037,1,111,0.5
1963,1,114,0.5135135135135135,1,91,0.4099099099099099
1964,1,94,0.42342342342342343,1,71,0.31981981981981983
1965,1,74,0.3333333333333333,1,51,0.22972972972972974
1966,1,54,0.24324324324324326,1,31,0.13963963963963963
1967,1,34,0.15315315315315314,1,11,0.04954954954954955
1968,1,14,0.06306306306306306,0,-1,-1.0
1969,0,-1,-1.0,0,-1,-1.0
1970,0,-1,-1.0,0,-1,-1.0
1971,0,-1,-1.0,0,-1,-1.0
1972,0,-1,-1.0,1,215,0.9684684684684685
1973,1,218,0.9819819819819819,1,195,0.8783783783783784
1974,1,198,0.8918918918918919,1,175,0.7882882882882883
1975,1,178,0.8018018018018018,1,155,0.6981981981981982
1976,1,158,0.7117117117117117,1,135,0.6081081081081081
1977,1,138,0.6216216216216216,1,115,0.5180180180180181
1978,1,118,0.5315315315315315,1,95,0.42792792792792794
1979,1,98,0.44144144144144143,1,75,0.33783783783783783
1980,1,78,0.35135135135135137,1,55,0.24774774774774774
1981,1,58,0.26126126126126126,1,35,0.15765765765765766
1982,1,38,0.17117117117117117,1,15,0.06756756756756757
1983,1,18,0.08108108108108109,0,-1,-1.0
1984,0,-1,-1.0,0,-1,-1.0
1985,0,-1,-1.0,0,-1,-1.0
1986,0,-1,-1.0,0,-1,-1.0
1987,0,-1,-1.0,0,-1,-1.0
1988,0,-1,-1.0,1,209,0.9414414414414415
1989,1,46,0.2072072072072072,0,-1,-1.0
1990,1,26,0.11711711711711711,0,-1,-1.0
1991,1,6,0.02702702702702703,0,-1,-1.0
1992,0,-1,-1.0,0,-1,-1.0
1993,0,-1,-1.0,0,-1,-1.0
1994,0,-1,-1.0,0,-1,-1.0
1995,0,-1,-1.0,1,208,0.9369369369369369
1996,1,212,0.954954954954955,1,188,0.8468468468468469
1997,1,192,0.8648648648648649,1,168,0.7567567567567568
1998,1,172,0.7747747747747747,1,148,0.6666666666666666
1999,1,152,0.6846846846846847,1,128,0.5765765765765766
2000,1,132,0.5945945945945946,1,108,0.4864864864864865
2001,1,112,0.5045045045045045,1,88,0.3963963963963964
2002,1,92,0.4144144144144144,1,68,0.3063063063063063
2003,1,72,0.32432432432432434,1,48,0.21621621621621623
2004,1,52,0.23423423423423423,1,28,0.12612612612612611
2005,1,32,0.14414414414414414,1,8,0.036036036036036036
2006,1,12,0.05405405405405406,0,-1,-1.0
2007,0,-1,-1.0,1,214,0.963963963963964
2008,1,218,0.9819819819819819,1,194,0.8738738738738738
2009,1,198,0.8918918918918919,1,174,0.7837837837837838
2010,1,178,0.8018018018018018,1,154,0.6936936936936937
2011,1,158,0.7117117117117117,1,134,0.6036036036036037
2012,1,138,0.6216216216216216,1,114,0.5135135135135135
2013,1,118,0.5315315315315315,1,94,0.42342342342342343
2014,1,98,0.44144144144144143,1,74,0.3333333333333333
2015,1,78,0.35135135135135137,1,54,0.24324324324324326
2016,1,58,0.26126126126126126,1,34,0.15315315315315314
2017,1,38,0.17117117117117117,1,14,0.06306306306306306
2018,1,18,0.08108108108108109,0,-1,-1.0
2019,0,-1,-1.0,0,-1,-1.0
2020,0,-1,-1.0,0,-1,-1.0
2021,0,-1,-1.0,0,-1,-1.0
2022,0,-1,-1.0,0,-1,-1.0
2023,0,-1,-1.0,0,-1,-1.0
2024,0,-1,-1.0,1,205,0.9234234234234234
2025,1,42,0.1891891891891892,0,-1,-1.0
2026,1,22,0.0990990990990991,1,203,0.9144144144144144
2027,1,2,0.009009009009009009,1,183,0.8243243243243243
2028,1,185,0.8333333333333334,1,163,0.7342342342342343
2029,1,165,0.7432432432432432,1,143,0.6441441441441441
2030,1,145,0.6531531531531531,1,123,0.5540540540540541
2031,1,125,0.5630630630630631,1,103,0.46396396396396394
2032,1,105,0.47297297297297297,1,83,0.3738738738738739
2033,1,85,0.38288288288288286,1,63,0.28378378378378377
2034,1,65,0.2927927927927928,1,43,0.19369369369369369
2035,1,45,0.20270270270270271,1,23,0.1036036036036036
2036,1,25,0.11261261261261261,1,3,0.013513513513513514
2037,1,5,0.02252252252252252,0,-1,-1.0
2038,0,-1,-1.0,0,-1,-1.0
2039,0,-1,-1.0,0,-1,-1.0
2040,0,-1,-1.0,0,-1,-1.0
2041,0,-1,-1.0,0,-1,-1.0
2042,0,-1,-1.0,1,217,0.9774774774774775
2043,1,219,0.9864864864864865,1,197,0.8873873873873874
2044,1,199,0.8963963963963963,1,177,0.7972972972972973
2045,1,179,0.8063063063063063,1,157,0.7072072072072072
2046,1,159,0.7162162162162162,1,137,0.6171171171171171
2047,1,139,0.6261261261261262,1,117,0.527027027027027
2048,1,119,0.536036036036036,1,97,0.4369369369369369
2049,1,99,0.44594594594594594,1,77,0.34684684684684686
2050,1,79,0.35585585585585583,1,57,0.25675675675675674
2051,1,59,0.26576576576576577,1,37,0.16666666666666666
2052,1,39,0.17567567567567569,1,17,0.07657657657657657
2053,1,19,0.08558558558558559,1,212,0.954954954954955
2054,1,214,0.963963963963964,1,192,0.8648648648648649
2055,1,194,0.8738738738738738,1,172,0.7747747747747747
2056,1,174,0.7837837837837838,1,152,0.6846846846846847
2057,1,154,0.6936936936936937,1,132,0.5945945945945946
